planta,ncu,tcu,tracker,zona,id_levantamiento,tipo,linea,r41033_west_pitch_m,r41106_east_pitch_m,r41035_panel_width_m,r41037_max_west_deg,r41038_max_east_deg,r41098_west_grade_rad,r41100_west_grade_azimuth_rad,r41102_east_grade_rad,r41104_east_grade_azimuth_rad,oeste_vector_pct,oeste_azimut_deg,este_vector_pct,este_azimut_deg,oeste_transv_pct,este_transv_pct,pendiente_longitudinal_pct,oeste_vecina_critica,este_vecina_critica
sanjose,14,30,TR-08_1-084,SJ,TR-08_1-084,2TTx64,232,6.242,6.158,2.382,55,55,0.038401,3.918264,0.05639,4.204498,3.842,224.5,5.645,240.9,-2.691,4.934,2.742,TR-08_2-121-E,TR-08_1-085-W
sanjose,14,31,TR-08_1-085,SJ,TR-08_1-085,2TTx64,235,4.529,1.704,2.382,55,55,0.041277,4.138176,0.051455,4.262094,4.13,237.1,5.15,244.2,-3.466,4.635,2.246,TR-08_1-084-E,TR-08_1-086-W
sanjose,14,32,TR-08_1-086,SJ,TR-08_1-086,2TTx64,238,6.345,6.111,2.382,55,55,0.043053,4.235914,0.031779,4.040437,4.308,242.7,3.179,231.5,-3.827,2.489,1.978,TR-08_1-085-E,TR-08_1-087-W
sanjose,14,33,TR-08_1-087,SJ,TR-08_1-087,2TTx64,240,6.206,6.12,2.382,55,55,0.027933,4.08058,0.054576,4.405211,2.794,233.8,5.463,252.4,-2.254,5.208,1.65,TR-08_1-086-E,TR-08_1-088-W
sanjose,14,34,TR-08_1-088,SJ,TR-08_1-088,2TTx64,242,6.28,6.143,2.382,55,55,0.037133,4.303982,0.025185,4.085816,3.715,246.6,2.519,234.1,-3.409,2.04,1.477,TR-08_1-087-E,
sanjose,14,35,TR-08_1-089,SJ,TR-08_1-089,2TTx64,246,5.909,6.259,2.382,55,55,,,0.041356,4.890413,,,4.138,280.2,,4.073,-0.73,,TR-08_1-090-W
sanjose,14,36,TR-08_1-090,SJ,TR-08_1-090,2TTx64,247,6.259,6.169,2.382,55,55,0.033667,4.921828,0.046187,4.864233,3.368,282,4.622,278.7,-3.294,4.568,-0.703,TR-08_1-089-E,TR-08_1-091-W
sanjose,14,37,TR-08_1-091,SJ,TR-08_1-091,2TTx64,249,6.238,6.168,2.382,55,55,0.03918,4.886922,0.046486,4.858997,3.92,280,4.652,278.4,-3.86,4.602,-0.682,TR-08_1-090-E,TR-08_1-092-W
sanjose,14,38,TR-08_1-092,SJ,TR-08_1-092,2TTx64,251,6.244,6.152,2.382,55,55,0.028223,1.260128,0.017988,5.213298,2.823,72.2,1.799,298.7,2.687,1.578,-0.865,TR-08_1-091-E,TR-08_1-093-W
sanjose,14,39,TR-08_1-093,SJ,TR-08_1-093,2TTx64,253,6.244,,2.382,55,55,0.020537,5.497787,,,2.054,315,,,-1.452,,-1.453,TR-08_1-092-E,
sanjose,14,40,TR-08_1-094,SJ,TR-08_1-094,2TTx64,254,,6.282,2.382,55,55,,,0.023716,5.352925,,,2.372,306.7,,1.902,-1.417,,TR-08_1-095-W
sanjose,14,41,TR-08_1-095,SJ,TR-08_1-095,2TTx64,255,6.282,6.126,2.382,55,55,0.033577,5.077163,0.012019,0.073304,3.359,290.9,1.202,4.2,-3.138,-0.087,-1.199,TR-08_1-094-E,TR-08_1-096-W
sanjose,14,42,TR-08_1-096,SJ,TR-08_1-096,2TTx64,257,6.255,6.125,2.382,55,55,0.145299,4.646066,0.062877,4.557055,14.633,266.2,6.296,261.1,-14.601,6.22,0.973,TR-08_1-095-E,TR-08_1-097-W
sanjose,14,43,TR-08_1-097,SJ,TR-08_1-097,2TTx64,259,6.317,6.126,2.382,55,55,0.077614,4.361578,0.036514,3.89383,7.777,249.9,3.653,223.1,-7.305,2.494,2.669,TR-08_1-096-E,TR-08_1-098-W
sanjose,14,44,TR-08_1-098,SJ,TR-08_1-098,2TTx64,261,6.307,6.16,2.382,55,55,0.049938,3.776893,0.079005,4.178318,4.998,216.4,7.917,239.4,-2.963,6.818,4.025,TR-08_1-097-E,
sanjose,14,45,TR-08_1-099,SJ,TR-08_1-099,2TTx64,288,2.384,3.784,2.382,55,55,,,0.031919,5.534439,,,3.193,317.1,,2.173,-2.34,,TR-08_1-100-W
sanjose,14,46,TR-08_1-100,SJ,TR-08_1-100,2TTx64,290,2.468,3.75,2.382,55,55,0.047584,5.265658,0.026144,5.986479,4.762,301.7,2.615,343,-4.053,0.766,-2.5,TR-08_1-099-E,TR-08_1-101-W
sanjose,14,47,TR-08_1-101,SJ,TR-08_1-101,2TTx64,294,2.422,4.238,2.382,55,55,0.027413,5.686283,0.022906,0.144862,2.742,325.8,2.291,8.3,-1.543,-0.332,-2.267,TR-08_1-100-E,TR-08_1-102-W
sanjose,14,48,TR-08_1-102,SJ,TR-08_1-102,2TTx64,297,2.148,4.344,2.382,55,55,0.014719,6.023131,0.014259,0.066323,1.472,345.1,1.426,3.8,-0.378,-0.095,-1.423,TR-08_1-101-E,TR-08_1-103-W
sanjose,14,49,TR-08_1-103,SJ,TR-08_1-103,2TTx64,299,6.219,6.212,2.382,55,55,0.013629,0.708604,0.021217,5.222025,1.363,40.6,2.122,299.2,0.887,1.853,-1.034,TR-08_1-102-E,TR-08_1-104-W
sanjose,14,50,TR-08_1-104,SJ,TR-08_1-104,2TTx64,302,2.183,4.694,2.382,55,55,0.027033,5.295329,0.033927,5.166175,2.704,303.4,3.394,296,-2.259,3.051,-1.487,TR-08_1-103-E,TR-08_1-105-W
sanjose,14,51,TR-08_1-105,SJ,TR-08_1-105,2TTx64,305,2.241,4.477,2.382,55,55,0.03103,5.391322,0.03146,5.38085,3.104,308.9,3.147,308.3,-2.415,2.47,-1.95,TR-08_1-104-E,
sanjose,14,52,TR-08_1-106,SJ,TR-08_1-106,2TTx64,288,2.384,3.784,2.382,55,55,,,0.036554,5.838126,,,3.657,334.5,,1.572,-3.302,,TR-08_1-107-W
sanjose,14,53,TR-08_1-107,SJ,TR-08_1-107,2TTx64,290,2.468,3.75,2.382,55,55,0.047843,5.290093,0.026194,0.068068,4.788,303.1,2.62,3.9,-4.012,-0.18,-2.614,TR-08_1-106-E,TR-08_1-108-W
sanjose,14,54,TR-08_1-108,SJ,TR-08_1-108,2TTx64,294,2.422,4.238,2.382,55,55,0.029441,5.85907,0.026884,6.222099,2.945,335.7,2.689,356.5,-1.212,0.163,-2.684,TR-08_1-107-E,TR-08_1-109-W
sanjose,14,55,TR-08_1-109,SJ,TR-08_1-109,2TTx64,297,2.148,4.344,2.382,55,55,0.036194,0.328122,0.034297,0.048869,3.621,18.8,3.431,2.8,1.169,-0.167,-3.427,TR-08_1-108-E,TR-08_1-110-W
sanjose,14,56,TR-08_1-110,SJ,TR-08_1-110,2TTx64,299,6.219,6.212,2.382,55,55,0.039509,0.26529,0.03942,6.026622,3.953,15.2,3.944,345.3,1.034,0.999,-3.815,TR-08_1-109-E,TR-08_1-111-W
sanjose,14,57,TR-08_1-111,SJ,TR-08_1-111,2TTx64,302,2.183,4.694,2.382,55,55,0.031609,5.995206,0.034217,5.799729,3.162,343.5,3.423,332.3,-0.898,1.589,-3.032,TR-08_1-110-E,TR-08_1-112-W
sanjose,14,58,TR-08_1-112,SJ,TR-08_1-112,2TTx64,305,2.241,4.477,2.382,55,55,0.033348,5.393067,0.024685,5.729916,3.336,309,2.469,328.3,-2.592,1.298,-2.1,TR-08_1-111-E,TR-08_1-113-W
sanjose,14,59,TR-08_1-113,SJ,TR-08_1-113,2TTx64,308,2.228,4.367,2.382,55,55,0.061233,5.375614,0.050228,5.560619,6.131,308,5.027,318.6,-4.833,3.322,-3.772,TR-08_1-112-E,TR-08_1-114-W
sanjose,14,60,TR-08_1-114,SJ,TR-08_1-114,2TTx64,311,2.191,4.401,2.382,55,55,0.041027,5.499532,0.035625,5.667084,4.105,315.1,3.564,324.7,-2.898,2.06,-2.908,TR-08_1-113-E,TR-07_1-007-W
sanjose,14,61,TR-08_1-115,SJ,TR-08_1-115,2TTx64,303,4.694,5.53,2.382,55,55,,,0.045049,0.008727,,,4.508,0.5,,-0.037,-4.508,,TR-08_1-116-W
sanjose,14,62,TR-08_1-116,SJ,TR-08_1-116,2TTx64,305,2.241,4.477,2.382,55,55,0.037852,0.492183,0.042904,5.602507,3.787,28.2,4.293,321,1.79,2.701,-3.337,TR-08_1-115-E,TR-08_1-117-W
sanjose,14,63,TR-08_1-117,SJ,TR-08_1-117,2TTx64,308,2.228,4.367,2.382,55,55,0.059918,5.003859,0.033727,5.248205,5.999,286.7,3.374,300.7,-5.746,2.9,-1.725,TR-08_1-116-E,TR-08_1-118-W
sanjose,14,64,TR-08_1-118,SJ,TR-08_1-118,2TTx64,311,2.191,4.401,2.382,55,55,0.042295,5.188864,0.023716,5.67232,4.232,297.3,2.372,325,-3.76,1.362,-1.942,TR-08_1-117-E,TR-07_1-015-W
sanjose,16,5,TR-08_2-005,SJ,TR-08_2-005,2TTx64,207,6.211,6.278,2.382,55,55,,,0.018888,4.419174,,,1.889,253.2,,1.808,0.547,,TR-08_2-006-W
sanjose,16,6,TR-08_2-006,SJ,TR-08_2-006,2TTx64,208,6.278,6.109,2.382,55,55,0.035325,4.48026,0.015049,4.143412,3.534,256.7,1.505,237.4,-3.44,1.268,0.811,TR-08_2-005-E,TR-08_2-007-W
sanjose,16,7,TR-08_2-007,SJ,TR-08_2-007,2TTx64,210,6.217,6.173,2.382,55,55,0.024025,4.307473,0.03945,4.469788,2.403,246.8,3.947,256.1,-2.209,3.832,0.945,TR-08_2-006-E,TR-08_2-008-W
sanjose,16,8,TR-08_2-008,SJ,TR-08_2-008,2TTx64,212,6.213,6.191,2.382,55,55,0.036184,4.34936,0.033048,4.312709,3.62,249.2,3.306,247.1,-3.384,3.045,1.287,TR-08_2-007-E,TR-08_2-009-W
sanjose,16,9,TR-08_2-009,SJ,TR-08_2-009,2TTx64,214,6.202,6.172,2.382,55,55,0.029282,4.153884,0.028083,4.127704,2.929,238,2.809,236.5,-2.484,2.342,1.551,TR-08_2-008-E,TR-08_2-010-W
sanjose,16,10,TR-08_2-010,SJ,TR-08_2-010,2TTx64,216,6.226,6.186,2.382,55,55,0.03121,4.180064,0.052342,4.405211,3.122,239.5,5.239,252.4,-2.691,4.994,1.583,TR-08_2-009-E,TR-08_2-011-W
sanjose,16,11,TR-08_2-011,SJ,TR-08_2-011,2TTx64,218,6.222,6.128,2.382,55,55,0.048392,4.283038,0.020447,3.303908,4.843,245.4,2.045,189.3,-4.402,0.33,2.019,TR-08_2-010-E,TR-08_2-012-W
sanjose,16,12,TR-08_2-012,SJ,TR-08_2-012,2TTx64,220,6.306,6.085,2.382,55,55,0.020387,3.672173,0.042005,4.281293,2.039,210.4,4.203,245.3,-1.031,3.817,1.759,TR-08_2-011-E,
sanjose,16,13,TR-08_2-013,SJ,TR-08_2-013,2TTx64,223,6.268,6.167,2.382,55,55,0.022626,3.696607,0.024435,3.806563,2.263,211.8,2.444,218.1,-1.192,1.508,1.924,,TR-08_2-014-W
sanjose,16,14,TR-08_2-014,SJ,TR-08_2-014,2TTx64,224,6.167,6.162,2.382,55,55,0.022566,3.759439,0.025784,3.918264,2.257,215.4,2.579,224.5,-1.308,1.808,1.839,TR-08_2-013-E,
sanjose,16,15,TR-08_2-015,SJ,TR-08_2-015,2TTx64,187,6.229,6.202,2.382,55,55,,,0.028942,4.513421,,,2.895,258.6,,2.838,0.572,,TR-08_2-016-W
sanjose,16,16,TR-08_2-016,SJ,TR-08_2-016,2TTx64,188,6.202,6.169,2.382,55,55,0.03067,4.445354,0.027733,4.417428,3.068,254.7,2.774,253.1,-2.96,2.654,0.807,TR-08_2-015-E,TR-08_2-017-W
sanjose,16,17,TR-08_2-017,SJ,TR-08_2-017,2TTx64,190,6.237,6.132,2.382,55,55,0.031779,4.447099,0.036883,4.483751,3.179,254.8,3.69,256.9,-3.068,3.595,0.833,TR-08_2-016-E,TR-08_2-018-W
sanjose,16,18,TR-08_2-018,SJ,TR-08_2-018,2TTx64,192,6.238,6.202,2.382,55,55,0.028123,4.406956,0.045339,4.523893,2.813,252.5,4.537,259.2,-2.682,4.457,0.848,TR-08_2-017-E,TR-08_2-019-W
sanjose,16,19,TR-08_2-019,SJ,TR-08_2-019,2TTx64,194,6.257,6.089,2.382,55,55,0.044022,4.482006,0.026314,4.31969,4.405,256.8,2.632,247.5,-4.288,2.432,1.007,TR-08_2-018-E,
sanjose,16,20,TR-08_2-020,SJ,TR-08_2-020,2TTx64,196,6.273,6.159,2.382,55,55,0.026454,4.307473,0.01126,3.525565,2.646,246.8,1.126,202,-2.432,0.422,1.044,,
sanjose,16,21,TR-08_2-021,SJ,TR-08_2-021,2TTx64,199,6.248,6.2,2.382,55,55,0.022056,4.087561,0.023316,4.125958,2.206,234.2,2.332,236.4,-1.79,1.943,1.29,,TR-08_2-022-W
sanjose,16,22,TR-08_2-022,SJ,TR-08_2-022,2TTx64,200,6.2,6.18,2.382,55,55,0.03156,4.120722,0.020687,3.694862,3.157,236.1,2.069,211.7,-2.621,1.088,1.76,TR-08_2-021-E,TR-08_2-023-W
sanjose,16,23,TR-08_2-023,SJ,TR-08_2-023,2TTx64,202,6.219,6.203,2.382,55,55,0.024175,3.644247,0.021447,2.984513,2.418,208.8,2.145,171,-1.166,-0.337,2.118,TR-08_2-022-E,TR-08_2-024-W
sanjose,16,24,TR-08_2-024,SJ,TR-08_2-024,2TTx64,204,6.221,6.143,2.382,55,55,0.027653,3.431317,0.026614,3.0456,2.766,196.6,2.662,174.5,-0.792,-0.256,2.65,TR-08_2-023-E,TR-08_2-025-W
sanjose,16,25,TR-08_2-025,SJ,TR-08_2-025,2TTx64,206,6.227,6.211,2.382,55,55,0.037413,3.20966,0.037572,3.25853,3.743,183.9,3.759,186.7,-0.257,0.436,3.734,TR-08_2-024-E,TR-08_2-026-W
sanjose,16,26,TR-08_2-026,SJ,TR-08_2-026,2TTx64,208,6.278,6.109,2.382,55,55,0.040358,3.043854,0.054795,3.890339,4.038,174.4,5.485,222.9,0.392,3.733,4.019,TR-08_2-025-E,
sanjose,16,27,TR-08_2-027,SJ,TR-08_2-027,2TTx64,179,6.205,6.18,2.382,55,55,0.028232,4.50644,0.04916,4.595452,2.824,258.2,4.92,263.3,-2.765,4.886,0.575,TR-09_1-041-E,TR-08_2-028-W
sanjose,16,28,TR-08_2-028,SJ,TR-08_2-028,2TTx64,181,6.219,6.171,2.382,55,55,0.040558,4.47677,0.029362,4.384267,4.058,256.5,2.937,251.2,-3.947,2.781,0.945,TR-08_2-027-E,TR-08_2-029-W
sanjose,16,29,TR-08_2-029,SJ,TR-08_2-029,2TTx64,183,6.202,6.22,2.382,55,55,0.030421,4.370304,0.014119,3.904302,3.043,250.4,1.412,223.7,-2.867,0.975,1.021,TR-08_2-028-E,
sanjose,16,30,TR-08_2-030,SJ,TR-08_2-030,2TTx64,185,,6.229,2.382,55,55,,,0.033408,3.714061,,,3.342,212.8,,1.811,2.809,,TR-08_2-031-W
sanjose,16,31,TR-08_2-031,SJ,TR-08_2-031,2TTx64,186,6.229,6.229,2.382,55,55,0.026943,3.099705,0.042235,4.021239,2.695,177.6,4.226,230.4,0.115,3.257,2.693,TR-08_2-030-E,TR-08_2-032-W
sanjose,16,32,TR-08_2-032,SJ,TR-08_2-032,2TTx64,188,6.202,6.169,2.382,55,55,0.036244,3.858923,0.028562,3.438299,3.626,221.1,2.857,197,-2.384,0.835,2.732,TR-08_2-031-E,TR-08_2-033-W
sanjose,16,33,TR-08_2-033,SJ,TR-08_2-033,2TTx64,191,6.132,6.238,2.382,55,55,,4.707153,,1.581268,592.814,269.7,251.927,90.6,-592.808,-251.913,2.7,TR-08_2-032-E,TR-08_2-034-W
sanjose,16,34,TR-08_2-034,SJ,TR-08_2-034,2TTx64,192,6.238,6.202,2.382,55,55,,1.581268,0.030201,3.801327,233.56,90.6,3.021,217.8,233.548,1.853,2.386,TR-08_2-033-E,
sanjose,16,37,TR-08_2-037,SJ,TR-08_2-037,2TTx64,199,6.248,6.2,2.382,55,55,,,0.0096,3.618068,,,0.96,207.3,,0.441,0.853,,TR-08_2-038-W
sanjose,16,38,TR-08_2-038,SJ,TR-08_2-038,2TTx64,200,6.2,6.18,2.382,55,55,0.014579,4.195772,0.00721,3.134611,1.458,240.4,0.721,179.6,-1.267,-0.005,0.721,TR-08_2-037-E,TR-08_2-039-W
sanjose,16,39,TR-08_2-039,SJ,TR-08_2-039,2TTx64,202,6.219,6.203,2.382,55,55,0.00519,3.998549,0.03116,4.602433,0.519,229.1,3.117,263.7,-0.392,3.098,0.34,TR-08_2-038-E,
sanjose,16,40,TR-08_2-040,SJ,TR-08_2-040,2TTx64,204,6.221,6.143,2.382,55,55,0.03139,4.548328,0.028262,4.530875,3.14,260.6,2.827,259.6,-3.098,2.78,0.512,,TR-08_2-041-W
sanjose,16,41,TR-08_2-041,SJ,TR-08_2-041,2TTx64,206,6.227,6.211,2.382,55,55,0.040348,4.539601,0.028392,4.466298,4.037,260.1,2.84,255.9,-3.977,2.754,0.692,TR-08_2-040-E,TR-08_2-042-W
sanjose,16,42,TR-08_2-042,SJ,TR-08_2-042,2TTx64,208,6.278,6.109,2.382,55,55,0.03073,4.328417,0.035405,4.382522,3.074,248,3.542,251.1,-2.851,3.35,1.15,TR-08_2-041-E,TR-08_2-043-W
sanjose,16,43,TR-08_2-043,SJ,TR-08_2-043,2TTx64,210,6.217,6.173,2.382,55,55,0.039589,4.321435,0.03056,4.197517,3.961,247.6,3.057,240.5,-3.663,2.66,1.507,TR-08_2-042-E,TR-08_2-044-W
sanjose,16,44,TR-08_2-044,SJ,TR-08_2-044,2TTx64,212,6.213,6.191,2.382,55,55,0.027323,4.049164,0.041726,4.297001,2.733,232,4.175,246.2,-2.153,3.821,1.683,TR-08_2-043-E,TR-08_2-045-W
sanjose,16,45,TR-08_2-045,SJ,TR-08_2-045,2TTx64,214,6.202,6.172,2.382,55,55,0.033837,4.160865,0.032149,4.127704,3.385,238.4,3.216,236.5,-2.883,2.683,1.774,TR-08_2-044-E,TR-08_2-046-W
sanjose,16,46,TR-08_2-046,SJ,TR-08_2-046,2TTx64,216,6.226,6.186,2.382,55,55,0.046786,4.26733,0.027523,3.892084,4.682,244.5,2.753,223,-4.227,1.877,2.014,TR-08_2-045-E,TR-08_2-047-W
sanjose,16,47,TR-08_2-047,SJ,TR-08_2-047,2TTx64,218,6.222,6.128,2.382,55,55,0.025335,3.769911,0.030541,3.97586,2.534,216,3.055,227.8,-1.488,2.264,2.051,TR-08_2-046-E,TR-08_2-048-W
sanjose,16,48,TR-08_2-048,SJ,TR-08_2-048,2TTx64,220,6.306,6.085,2.382,55,55,0.027393,3.857178,0.036584,4.111996,2.74,221,3.66,235.6,-1.798,3.02,2.067,TR-08_2-047-E,TR-08_2-049-W
sanjose,16,49,TR-08_2-049,SJ,TR-08_2-049,2TTx64,222,6.21,6.268,2.382,55,55,0.03106,3.878122,0.052173,4.255113,3.107,222.2,5.222,243.8,-2.087,4.687,2.302,TR-08_2-048-E,TR-08_2-050-W
sanjose,16,50,TR-08_2-050,SJ,TR-08_2-050,2TTx64,224,6.167,6.162,2.382,55,55,0.024905,3.420845,0.048831,4.201008,2.491,196,4.887,240.7,-0.686,4.26,2.394,TR-08_2-049-E,TR-08_2-051-W
sanjose,16,51,TR-08_2-051,SJ,TR-08_2-051,2TTx64,226,6.193,6.167,2.382,55,55,0.039579,4.014257,0.028622,3.616322,3.96,230,2.863,207.2,-3.034,1.31,2.546,TR-08_2-050-E,TR-08_2-052-W
sanjose,16,52,TR-08_2-052,SJ,TR-08_2-052,2TTx64,228,6.263,6.067,2.382,55,55,0.026774,3.562217,0.053339,4.237659,2.678,204.1,5.339,242.8,-1.095,4.747,2.444,TR-08_2-051-E,TR-08_1-026-W
sanjose,16,53,TR-08_2-053,SJ,TR-08_2-053,2TTx64,179,6.205,6.18,2.382,55,55,0.024055,3.829252,0.046137,4.297001,2.406,219.4,4.617,246.2,-1.526,4.226,1.86,TR-09_1-068-E,TR-08_2-054-W
sanjose,16,54,TR-08_2-054,SJ,TR-08_2-054,2TTx64,181,6.219,6.171,2.382,55,55,0.038122,4.192281,0.03067,4.047419,3.814,240.2,3.068,231.9,-3.311,2.414,1.893,TR-08_2-053-E,TR-08_2-055-W
sanjose,16,55,TR-08_2-055,SJ,TR-08_2-055,2TTx64,183,6.202,6.22,2.382,55,55,0.026854,3.940953,0.034836,4.145157,2.686,225.8,3.485,237.5,-1.926,2.939,1.873,TR-08_2-054-E,
sanjose,16,56,TR-08_2-056,SJ,TR-08_2-056,2TTx64,185,,6.229,2.382,55,55,,,0.023865,4.571017,,,2.387,261.9,,2.363,0.336,,TR-08_2-057-W
sanjose,16,57,TR-08_2-057,SJ,TR-08_2-057,2TTx64,186,6.229,6.229,2.382,55,55,0.026374,4.705408,0.021667,4.703662,2.638,269.6,2.167,269.5,-2.638,2.167,0.02,TR-08_2-056-E,TR-08_2-058-W
sanjose,16,58,TR-08_2-058,SJ,TR-08_2-058,2TTx64,188,6.202,6.169,2.382,55,55,0.023386,4.799655,0.00274,5.555383,2.339,275,0.274,318.3,-2.33,0.182,-0.204,TR-08_2-057-E,TR-08_2-059-W
sanjose,16,59,TR-08_2-059,SJ,TR-08_2-059,2TTx64,190,6.237,6.132,2.382,55,55,0.022316,4.541347,0.018658,4.50644,2.232,260.2,1.866,258.2,-2.199,1.827,0.381,TR-08_2-058-E,TR-08_2-060-W
sanjose,16,60,TR-08_2-060,SJ,TR-08_2-060,2TTx64,192,6.238,6.202,2.382,55,55,0.020597,4.45408,0.00957,4.131194,2.06,255.2,0.957,236.7,-1.992,0.8,0.525,TR-08_2-059-E,
sanjose,16,61,TR-08_2-061,SJ,TR-08_2-061,2TTx64,195,6.089,6.273,2.382,55,55,,,0.026894,4.145157,,,2.69,237.5,,2.269,1.445,,TR-08_2-062-W
sanjose,16,62,TR-08_2-062,SJ,TR-08_2-062,2TTx64,196,6.273,6.159,2.382,55,55,0.020757,3.986332,0.036124,4.321435,2.076,228.4,3.614,247.6,-1.552,3.341,1.378,TR-08_2-061-E,TR-08_2-063-W
sanjose,16,63,TR-08_2-063,SJ,TR-08_2-063,2TTx64,198,6.158,6.248,2.382,55,55,0.035056,4.34587,0.019398,4.007276,3.507,249,1.94,229.6,-3.274,1.478,1.256,TR-08_2-062-E,TR-08_2-064-W
sanjose,16,64,TR-08_2-064,SJ,TR-08_2-064,2TTx64,200,6.2,6.18,2.382,55,55,0.022976,3.895575,0.028352,4.08058,2.298,223.2,2.836,233.8,-1.573,2.288,1.676,TR-08_2-063-E,TR-08_2-065-W
sanjose,16,65,TR-08_2-065,SJ,TR-08_2-065,2TTx64,202,6.219,6.203,2.382,55,55,0.036034,4.180064,0.034346,4.150393,3.605,239.5,3.436,237.8,-3.107,2.909,1.829,TR-08_2-064-E,TR-08_2-066-W
sanjose,16,66,TR-08_2-066,SJ,TR-08_2-066,2TTx64,204,6.221,6.143,2.382,55,55,0.032359,4.045673,0.020027,3.12763,3.237,231.8,2.003,179.2,-2.543,-0.029,2.003,TR-08_2-065-E,TR-08_2-067-W
sanjose,16,67,TR-08_2-067,SJ,TR-08_2-067,2TTx64,206,6.227,6.211,2.382,55,55,0.032958,4.010767,0.029571,3.909538,3.297,229.8,2.958,224,-2.519,2.055,2.127,TR-08_2-066-E,
sanjose,16,68,TR-08_2-068,SJ,TR-08_2-068,2TTx64,179,6.205,6.18,2.382,55,55,0.030351,4.839798,0.021167,4.897394,3.036,277.3,2.117,280.6,-3.011,2.081,-0.388,TR-09_1-095-E,TR-08_2-069-W
sanjose,16,69,TR-08_2-069,SJ,TR-08_2-069,2TTx64,181,6.219,6.171,2.382,55,55,0.018648,4.872959,0.030031,4.811873,1.865,279.2,3.004,275.7,-1.841,2.989,-0.299,TR-08_2-068-E,TR-08_2-070-W
sanjose,16,70,TR-08_2-070,SJ,TR-08_2-070,2TTx64,183,6.202,6.22,2.382,55,55,0.027433,5.050983,0.03934,4.946263,2.744,289.4,3.936,283.4,-2.588,3.829,-0.912,TR-08_2-069-E,
sanjose,16,72,TR-08_2-072,SJ,TR-08_2-072,2TTx64,186,6.229,6.229,2.382,55,55,,1.574287,0.023296,3.801327,586.02,90.2,2.33,217.8,586.017,1.427,1.842,TR-08_2-071-E,TR-08_2-073-W
sanjose,16,73,TR-08_2-073,SJ,TR-08_2-073,2TTx64,188,6.202,6.169,2.382,55,55,,1.583014,0.110518,4.571017,124.98,90.7,11.097,261.9,124.97,10.987,1.558,TR-08_2-072-E,TR-08_2-074-W
sanjose,16,74,TR-08_2-074,SJ,TR-08_2-074,2TTx64,190,6.237,6.132,2.382,55,55,0.021667,3.974115,0.03135,4.228933,2.167,227.7,3.136,242.3,-1.602,2.776,1.46,TR-08_2-073-E,TR-08_2-075-W
sanjose,16,75,TR-08_2-075,SJ,TR-08_2-075,2TTx64,192,6.238,6.202,2.382,55,55,0.025594,4.071853,0.035245,4.263839,2.56,233.3,3.526,244.3,-2.053,3.178,1.529,TR-08_2-074-E,TR-08_2-076-W
sanjose,16,76,TR-08_2-076,SJ,TR-08_2-076,2TTx64,194,6.257,6.089,2.382,55,55,0.034067,4.122468,0.019258,2.965314,3.408,236.2,1.926,169.9,-2.832,-0.339,1.896,TR-08_2-075-E,TR-08_2-077-W
sanjose,16,77,TR-08_2-077,SJ,TR-08_2-077,2TTx64,196,6.273,6.159,2.382,55,55,0.021667,3.326598,0.021627,2.96706,2.167,190.6,2.163,170,-0.399,-0.375,2.13,TR-08_2-076-E,TR-08_2-078-W
sanjose,16,78,TR-08_2-078,SJ,TR-08_2-078,2TTx64,198,6.158,6.248,2.382,55,55,0.031599,3.911283,0.026334,3.672173,3.161,224.1,2.634,210.4,-2.198,1.333,2.271,TR-08_2-077-E,TR-08_2-079-W
sanjose,16,79,TR-08_2-079,SJ,TR-08_2-079,2TTx64,200,6.2,6.18,2.382,55,55,0.028362,3.478441,0.028063,3.44528,2.837,199.3,2.807,197.4,-0.937,0.839,2.678,TR-08_2-078-E,TR-08_2-080-W
sanjose,16,80,TR-08_2-080,SJ,TR-08_2-080,2TTx64,202,6.219,6.203,2.382,55,55,0.031729,3.230604,0.051026,4.045673,3.174,185.1,5.107,231.8,-0.28,4.011,3.162,TR-08_2-079-E,TR-08_2-081-W
sanjose,16,81,TR-08_2-081,SJ,TR-08_2-081,2TTx64,204,6.221,6.143,2.382,55,55,0.05297,4.085816,0.03112,3.195698,5.302,234.1,3.113,183.1,-4.295,0.169,3.108,TR-08_2-080-E,TR-08_2-082-W
sanjose,16,82,TR-08_2-082,SJ,TR-08_2-082,2TTx64,206,6.227,6.211,2.382,55,55,0.05656,4.073598,0.034117,2.99324,5.662,233.4,3.413,171.5,-4.546,-0.502,3.376,TR-08_2-081-E,
sanjose,16,83,TR-08_2-083,SJ,TR-08_2-083,2TTx64,209,6.109,6.217,2.382,55,55,0.045838,2.324779,0.042075,3.869395,4.587,133.2,4.21,221.7,3.342,2.802,3.142,,TR-08_2-084-W
sanjose,16,84,TR-08_2-084,SJ,TR-08_2-084,2TTx64,210,6.217,6.173,2.382,55,55,0.049559,3.741986,0.042834,3.443535,4.96,214.4,4.286,197.3,-2.802,1.274,4.092,TR-08_2-083-E,TR-08_2-085-W
sanjose,16,85,TR-08_2-085,SJ,TR-08_2-085,2TTx64,212,6.213,6.191,2.382,55,55,0.04918,3.34056,0.054935,3.642502,4.922,191.4,5.499,208.7,-0.97,2.637,4.826,TR-08_2-084-E,TR-08_2-086-W
