bloque,cfg,nombre,dia,minZ,elev,unidad_o_pareja,bisection_deg,barrido_fino_deg,delta_deg,cruces
bt3dPairMaxMag,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,860,55.286,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,860,55.286,pareja 5,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,860,55.286,pareja 6,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,860,55.286,pareja 7,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,860,55.286,pareja 8,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1200,44.020,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1200,44.020,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1200,44.020,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1200,44.020,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1200,44.020,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1200,44.020,pareja 5,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1200,44.020,pareja 6,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1200,44.020,pareja 7,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1200,44.020,pareja 8,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1220,39.439,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1220,39.439,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1220,39.439,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1220,39.439,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1220,39.439,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1220,39.439,pareja 5,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1220,39.439,pareja 6,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1220,39.439,pareja 7,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,6,"Arequipa · cresta 3 · N-S constante 0° · mono · bagnarelli ×1 · 10 filas · az 15°",21-dic,1220,39.439,pareja 8,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-jun,940,46.569,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-jun,940,46.569,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-jun,940,46.569,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-jun,940,46.569,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-jun,940,46.569,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-jun,940,46.569,pareja 5,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-jun,940,46.569,pareja 6,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-jun,1060,48.094,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-jun,1060,48.094,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-jun,1060,48.094,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-jun,1060,48.094,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-jun,1060,48.094,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-jun,1060,48.094,pareja 5,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-jun,1060,48.094,pareja 6,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-mar,1040,71.829,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-mar,1040,71.829,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-mar,1040,71.829,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-mar,1040,71.829,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-mar,1040,71.829,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-mar,1040,71.829,pareja 5,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-mar,1040,71.829,pareja 6,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-mar,1100,62.855,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-mar,1100,62.855,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-mar,1100,62.855,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-mar,1100,62.855,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-mar,1100,62.855,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-mar,1100,62.855,pareja 5,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-mar,1100,62.855,pareja 6,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-dic,700,18.800,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-dic,700,18.800,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-dic,700,18.800,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-dic,700,18.800,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-dic,700,18.800,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-dic,700,18.800,pareja 5,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-dic,700,18.800,pareja 6,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-dic,740,27.847,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-dic,740,27.847,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-dic,740,27.847,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-dic,740,27.847,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-dic,740,27.847,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-dic,740,27.847,pareja 5,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-dic,740,27.847,pareja 6,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-dic,780,36.968,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-dic,780,36.968,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-dic,780,36.968,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-dic,780,36.968,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-dic,780,36.968,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-dic,780,36.968,pareja 5,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,7,"Arequipa · pendiente 6 · N-S rotula 2° · mono · alineadas ×1 · 8 filas · az 0°",21-dic,780,36.968,pareja 6,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-jun,800,25.154,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-jun,800,25.154,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-jun,800,25.154,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-jun,1000,49.919,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-jun,1000,49.919,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-jun,1000,49.919,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-jun,1000,49.919,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-jun,1000,49.919,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-mar,1040,71.829,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-mar,1040,71.829,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-mar,1040,71.829,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-mar,1040,71.829,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-mar,1040,71.829,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-mar,1180,45.748,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-mar,1180,45.748,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-mar,1180,45.748,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-mar,1180,45.748,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-mar,1180,45.748,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-dic,800,41.545,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-dic,800,41.545,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-dic,800,41.545,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-dic,800,41.545,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-dic,800,41.545,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-dic,840,50.710,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-dic,840,50.710,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-dic,840,50.710,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-dic,840,50.710,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-dic,840,50.710,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-dic,880,59.846,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-dic,880,59.846,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-dic,880,59.846,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-dic,880,59.846,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,8,"Arequipa · valle 2 · N-S senoidal 2° · quebrado · alineadas ×1 · 6 filas · az -20°",21-dic,880,59.846,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,9,"Zaragoza · pendiente -10 · N-S senoidal 4° · mono · alineadas ×1 · 6 filas · az 15°",21-jun,940,42.079,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,9,"Zaragoza · pendiente -10 · N-S senoidal 4° · mono · alineadas ×1 · 6 filas · az 15°",21-jun,940,42.079,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,9,"Zaragoza · pendiente -10 · N-S senoidal 4° · mono · alineadas ×1 · 6 filas · az 15°",21-jun,940,42.079,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,9,"Zaragoza · pendiente -10 · N-S senoidal 4° · mono · alineadas ×1 · 6 filas · az 15°",21-jun,940,42.079,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,9,"Zaragoza · pendiente -10 · N-S senoidal 4° · mono · alineadas ×1 · 6 filas · az 15°",21-jun,940,42.079,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,9,"Zaragoza · pendiente -10 · N-S senoidal 4° · mono · alineadas ×1 · 6 filas · az 15°",21-mar,600,39.364,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,9,"Zaragoza · pendiente -10 · N-S senoidal 4° · mono · alineadas ×1 · 6 filas · az 15°",21-mar,600,39.364,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,9,"Zaragoza · pendiente -10 · N-S senoidal 4° · mono · alineadas ×1 · 6 filas · az 15°",21-mar,600,39.364,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,9,"Zaragoza · pendiente -10 · N-S senoidal 4° · mono · alineadas ×1 · 6 filas · az 15°",21-mar,600,39.364,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,9,"Zaragoza · pendiente -10 · N-S senoidal 4° · mono · alineadas ×1 · 6 filas · az 15°",21-mar,600,39.364,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,9,"Zaragoza · pendiente -10 · N-S senoidal 4° · mono · alineadas ×1 · 6 filas · az 15°",21-mar,900,33.860,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,9,"Zaragoza · pendiente -10 · N-S senoidal 4° · mono · alineadas ×1 · 6 filas · az 15°",21-mar,900,33.860,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,9,"Zaragoza · pendiente -10 · N-S senoidal 4° · mono · alineadas ×1 · 6 filas · az 15°",21-mar,900,33.860,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,9,"Zaragoza · pendiente -10 · N-S senoidal 4° · mono · alineadas ×1 · 6 filas · az 15°",21-mar,900,33.860,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,9,"Zaragoza · pendiente -10 · N-S senoidal 4° · mono · alineadas ×1 · 6 filas · az 15°",21-mar,900,33.860,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,9,"Zaragoza · pendiente -10 · N-S senoidal 4° · mono · alineadas ×1 · 6 filas · az 15°",21-dic,920,10.471,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,9,"Zaragoza · pendiente -10 · N-S senoidal 4° · mono · alineadas ×1 · 6 filas · az 15°",21-dic,920,10.471,pareja 1,55.000000,55.000000,0.00000000,0
